,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1516529645243490315,1516460961565192197,1650403817000.0,2022-04-19 17:30:17,-0400,,"@PurebloodLucy @beverleyturner Agreed re: Bev Turner, and you too are gorgeous. However a quick look of your profile and I see you support #IStandWithPutin - seriously?",en,['istandwithputin'],[],1476616413905313797,1476616413905313797,kernow_prince,KernowPrince,2,17,https://twitter.com/kernow_prince/status/1516529645243490315,[],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'PurebloodLucy', 'name': 'Lucy Pattinson 🌸', 'id': '1484897555481833475'}, {'screen_name': 'beverleyturner', 'name': 'Bev Turner 🌸', 'id': '62469990'}]",,,,
1,1516527180406263815,1516527180406263815,1650403230000.0,2022-04-19 17:20:30,-0400,,Biden and his hypocritical allies put so-called sanctions themselves on Russia then blame Putin for it. It is up to Ukraine to surrender because they can't win. #IStandWithPutin,en,['istandwithputin'],[],1375784020894699522,1375784020894699522,OgelloIsSaying,Ogello 💫✌,2,17,https://twitter.com/OgelloIsSaying/status/1516527180406263815,[],[],0,,False,0,0,0,https://twitter.com/KyivIndependent/status/1516526262491230218,#IStandWithPutin,,,,,,,[],,,,
2,1516525735996968960,1516525735996968960,1650402885000.0,2022-04-19 17:14:45,-0400,,READY! #Putin #IStandWithPutin #Russians #Russia #Donbass #DefendAtlantis #Atlantis  https://t.co/lsFnm6XvJO,en,"['putin', 'istandwithputin', 'russians', 'russia', 'donbass', 'defendatlantis', 'atlantis']",[],805424011,805424011,JamesPorrazzo,James Porrazzo,2,17,https://twitter.com/JamesPorrazzo/status/1516525735996968960,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1516525694985064456/pu/img/4JED2Ij3f-mHB4v_.jpg,False,2,0,0,,#IStandWithPutin,,,,,,,[],,,,
3,1516519445287612424,1516465039691157511,1650401385000.0,2022-04-19 16:49:45,-0400,,"@vonderleyen @POTUS #IStandWithPutin Ukraine,USA,FRANCE,UK will never win this war Russia is not IRAQ or Lybia incase u forget Russia is a continent. Russia has evrytin there most important they have fuel,Nucler power they can produce anything. The best u can do is talking not fight",en,['istandwithputin'],[],1335652963386265603,1335652963386265603,EduwardSnowden,EdSnowden,2,16,https://twitter.com/EduwardSnowden/status/1516519445287612424,[],[],0,,False,0,1,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'vonderleyen', 'name': 'Ursula von der Leyen', 'id': '1146329871418843136'}, {'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]",,,,
4,1516499428554985473,1516261463903842307,1650396613000.0,2022-04-19 15:30:13,-0400,,@RusEmb_Malaysia #IStandWithRussia 🇮🇩🇷🇺 #IStandWithPutin #SavePalestine,und,"['istandwithrussia', 'istandwithputin', 'savepalestine']",[],1118105335695151104,1118105335695151104,Yudiansyahjr,Yudi,2,15,https://twitter.com/Yudiansyahjr/status/1516499428554985473,[],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'RusEmb_Malaysia', 'name': 'Embassy of Russia in Malaysia, Kuala Lumpur', 'id': '3249337729'}]",,,,
5,1516498124973428749,1516496264602521613,1650396302000.0,2022-04-19 15:25:02,-0400,,@FreedomsBritish @to_ni_hec @RT_com @Lady_Cayetana @lizRhod24749112 @vzglyad @v_karpov_z @DIEZEIT @ioannZH @MrsSueEFeeney1 @64Almo @IndyMagz @HellOnHeels2020 @GMB @DewoodRon @jjsmith1245 @vonderleyen @ElectionWiz @BritishAndPro10 #IStandWithPutin  🇷🇺🇮🇹,und,['istandwithputin'],[],1143677174,1143677174,sursumcorda29,melissa ZETA-ZETA✝️ SOSPESA⛔️NODM⛔️,2,15,https://twitter.com/sursumcorda29/status/1516498124973428749,[],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'FreedomsBritish', 'name': 'British Forever 🇬🇧 🇷🇺 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f✝️', 'id': '1450466664852697099'}, {'screen_name': 'to_ni_hec', 'name': 'Сумасшедший снеговик 🅉 🇷🇺 ☭ SFSN', 'id': '112495128'}, {'screen_name': 'RT_com', 'name': 'RT', 'id': '64643056'}, {'screen_name': 'Lady_Cayetana', 'name': 'LadyM ✝️', 'id': '1064499251244351488'}, {'screen_name': 'lizRhod24749112', 'name': 'liz Rhodes 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'id': '1372868479481692162'}, {'screen_name': 'vzglyad', 'name': 'V Z - Взгляд', 'id': '23936177'}, {'screen_name': 'v_karpov_z', 'name': 'Сергей Карпов', 'id': '1166609422522769411'}, {'screen_name': 'DIEZEIT', 'name': 'DIE ZEIT', 'id': '1081459807'}, {'screen_name': 'ioannZH', 'name': 'Ivan Zhdanov', 'id': '461043018'}, {'screen_name': 'MrsSueEFeeney1', 'name': 'An Englishwoman abroad in Scotland.', 'id': '1222910065944006656'}, {'screen_name': '64Almo', 'name': 'Almo 64 🇮🇹🇮🇹 Italia Sovrana Italexit NoGPass', 'id': '1287141172947935237'}, {'screen_name': 'IndyMagz', 'name': 'IndyMagz♦️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸#KAG', 'id': '1682291196'}, {'screen_name': 'HellOnHeels2020', 'name': 'Hell on Heels 🇺🇸🇺🇸🇺🇸 MAGA', 'id': '1237099216809480192'}, {'screen_name': 'GMB', 'name': 'Good Morning Britain', 'id': '19424427'}, {'screen_name': 'DewoodRon', 'name': 'Ron DeWood #NUFC', 'id': '1507420209300312073'}, {'screen_name': 'jjsmith1245', 'name': 'John Smith', 'id': '861203106079678465'}, {'screen_name': 'vonderleyen', 'name': 'Ursula von der Leyen', 'id': '1146329871418843136'}, {'screen_name': 'ElectionWiz', 'name': 'Election Wizard 🇺🇸', 'id': '1290635110149169152'}, {'screen_name': 'BritishAndPro10', 'name': 'British And Proud 🇬🇧', 'id': '1290448430884696064'}]",,,,
6,1516484321686822916,1516484321686822916,1650393011000.0,2022-04-19 14:30:11,-0400,,P...vs... ...  (*      ...NP  [#IStandWithJohnnyDepp)=?(... = #IStandWithPutin] )*  #Focus... : Stop worshiping Idols*   &amp;  Listen to me : #IStandWithUkraine   https://t.co/hf5AVzBzWY  #UT  https://t.co/xdtxgV2VJV,en,"['istandwithjohnnydepp', 'istandwithputin', 'focus', 'istandwithukraine', 'ut']",[],1430695183310536704,1430695183310536704,ThePanchenLama,Type Two Society,2,14,https://twitter.com/ThePanchenLama/status/1516484321686822916,['https://www.google.com/search?gs_ssp=eJzj4tFP1zcsNjAtLqusLDFg9OJKSU0tUkhJzEtOBQBuRwh0&q=deer+dance&oq=deerdabce.com&aqs=chrome.2.69i58j69i57j46i13j0i13.5329j0j7&client=ms-android-verizon&sourceid=chrome-mobile&ie=UTF-8'],['https://pbs.twimg.com/media/FQuidGNWUAEShfX.jpg'],1,https://pbs.twimg.com/media/FQuidGNWUAEShfX.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
7,1516483367784509440,1516483367784509440,1650392784000.0,2022-04-19 14:26:24,-0400,,"I think this is taking it too far. So if Russia will brand with all the other letters and numbers (0-9) it augurs #medieval like future for Lithuanians. No light, the end of enlightenment.  #children #education #educationnews #people #PoliticsLive #IStandWithPutin Africa  Access",en,"['medieval', 'children', 'education', 'educationnews', 'people', 'politicslive', 'istandwithputin']",[],1020214805901258752,1020214805901258752,WysisW,WysisWyg,2,14,https://twitter.com/WysisW/status/1516483367784509440,[],[],0,,False,0,1,0,https://twitter.com/Reuters/status/1516480427930042379,#IStandWithPutin,,,,,,,[],,,,
8,1516480888565026825,1516400366518218763,1650392193000.0,2022-04-19 14:16:33,-0400,,@Conservatives @BWallaceMP @BorisJohnson You're advocating &amp; supporting the actions of known &amp; proven far right nazi nutjobs. Thankfully the more discerning &amp; less gullible of us in the UK are well aware of this. #IStandWithPutin  @RT_com   https://t.co/whuSFdlN38,en,['istandwithputin'],[],1497543068043653121,1497543068043653121,William_Bill72,William Sparks,2,14,https://twitter.com/William_Bill72/status/1516480888565026825,['https://twitter.com/PelmeniPusha/status/1516072414895038470?t=s5Qf5MFOKlyVxQFTKoF0kw&s=19'],[],0,,False,0,0,0,https://twitter.com/PelmeniPusha/status/1516072414895038470?t=s5Qf5MFOKlyVxQFTKoF0kw&s=19,#IStandWithPutin,,,,,,,"[{'screen_name': 'Conservatives', 'name': 'Conservatives', 'id': '14281853'}, {'screen_name': 'BWallaceMP', 'name': 'Rt. Hon Ben Wallace MP', 'id': '143405324'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
9,1516459462034350092,1516459462034350092,1650387084000.0,2022-04-19 12:51:24,-0400,,Grande! #IstandwithPutin @KremlinRussia_E,en,['istandwithputin'],[],852112455660695552,852112455660695552,Laura_Blixen,Laura_1,2,12,https://twitter.com/Laura_Blixen/status/1516459462034350092,[],[],0,,False,2,1,1,https://twitter.com/Astolfo1968/status/1516160142995337223,#IStandWithPutin,,,,,,,[],,,,
10,1516456998379954179,1516456998379954179,1650386497000.0,2022-04-19 12:41:37,-0400,,"The whole of Europe without the US cannot match Russia in warfare and they know it.  ""Humans fear what they don't understand, hate what they can't conquer."" #IStandWithPutin  #vivaRussia",en,"['istandwithputin', 'vivarussia']",[],1286813780786249728,1286813780786249728,Fanen74771415,Fanen,2,12,https://twitter.com/Fanen74771415/status/1516456998379954179,[],[],0,,False,0,1,0,https://twitter.com/juliibongo/status/1516422758581866498,#IStandWithPutin,,,,,,,[],,,,
11,1516451902518611970,1516443055624183815,1650385282000.0,2022-04-19 12:21:22,-0400,,@Johng1154 @washingtonpost #IStandWithPutin 🇷🇺  https://t.co/R2H3hATjWq,und,['istandwithputin'],[],3414886005,3414886005,NessimLiamani,NΣssim LI₳M₳NI,2,12,https://twitter.com/NessimLiamani/status/1516451902518611970,[],['https://pbs.twimg.com/tweet_video_thumb/FQuE9qAX0AwfP6u.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FQuE9qAX0AwfP6u.jpg,False,0,1,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'Johng1154', 'name': 'Dogs/R/Better/Than/Us', 'id': '1481339331142897664'}, {'screen_name': 'washingtonpost', 'name': 'The Washington Post', 'id': '2467791'}]",,,,
12,1516444404923445249,1516444404923445249,1650383494000.0,2022-04-19 11:51:34,-0400,,"When will #HunterBiden &amp; #kylerittenhouse arrive in #Ukraine to defend the good,old american democracy &amp; human rights?. #RussianSoldiers will gladly welcome them &amp; baptize them with freedom...🇷🇺🇷🇺🇷🇺 #Z #IStandWithPutin",en,"['hunterbiden', 'kylerittenhouse', 'ukraine', 'russiansoldiers', 'z', 'istandwithputin']",[],1227658327817150467,1227658327817150467,RMathoka,Poison,2,11,https://twitter.com/RMathoka/status/1516444404923445249,[],[],0,,False,0,2,0,,#IStandWithPutin,,,,,,,[],,,,
13,1516434459188416522,1516434459188416522,1650381123000.0,2022-04-19 11:12:03,-0400,,how can this be ignored over and over again??  #IStandWithPutin to liberate all the murdering Nazis of #Ukraine,en,"['istandwithputin', 'ukraine']",[],1045050364158853120,1045050364158853120,life_canbeshort,yeniiii🇻🇳Z,2,11,https://twitter.com/life_canbeshort/status/1516434459188416522,[],[],0,,False,1,2,0,https://twitter.com/IrinaMar10/status/1516426553755934720,#IStandWithPutin,,,,,,,[],,,,
14,1516431523469221896,1516431523469221896,1650380423000.0,2022-04-19 11:00:23,-0400,,"Ironic that the rich are supporting the #NWO when it's the #NWO screaming:  ""You will own nothing but you will be happy.""  #Ukraine is the financial hub of the #NWO.  #Russia #IStandWithPutin",en,"['nwo', 'nwo', 'ukraine', 'nwo', 'russia', 'istandwithputin']",[],539035503,539035503,sirjackwindsor,🇷🇺 Jack Windsor's Ghost 🇷🇺 🏴󠁧󠁢󠁥󠁮󠁧󠁿,2,11,https://twitter.com/sirjackwindsor/status/1516431523469221896,[],[],0,,False,1,1,0,https://twitter.com/PrisonPlanet/status/1516364754939432962,#IStandWithPutin,,,,,,,[],,,,
15,1516430229501325314,1516386329688518656,1650380115000.0,2022-04-19 10:55:15,-0400,,"@MinPres @DefensieMin @ZelenskyyUa Dat #Putin jou ooit persoonlijk tegen mag komen, en dan je kop eraf trekt!! That'll Be The Day!! Je bent in mijn ogen een oorlog ophitser en nazi verheerlijker en een #landverrader !!!  #ZelenskyWarCriminal #AZOVNAZIS #nietmijnregering #IStandWithPutin #RutteWorstPresidentEver",nl,"['putin', 'landverrader', 'zelenskywarcriminal', 'azovnazis', 'nietmijnregering', 'istandwithputin', 'rutteworstpresidentever']",[],924611706109784069,924611706109784069,EdRaket65,𝑬𝒅 𝑹𝒂𝒌𝒆𝒕,2,10,https://twitter.com/EdRaket65/status/1516430229501325314,[],[],0,,False,0,0,1,,#IStandWithPutin,,,,,,,"[{'screen_name': 'MinPres', 'name': 'Mark Rutte', 'id': '155507136'}, {'screen_name': 'DefensieMin', 'name': 'Kajsa Ollongren', 'id': '922457956574253056'}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': '1120633726478823425'}]",,,,
16,1516428508532195336,1516428508532195336,1650379704000.0,2022-04-19 10:48:24,-0400,,#Ukraine #Russia #RussiaUkraineWar   #IStandWithPutin  THIS 👇👇👇,en,"['ukraine', 'russia', 'russiaukrainewar', 'istandwithputin']",[],539035503,539035503,sirjackwindsor,🇷🇺 Jack Windsor's Ghost 🇷🇺 🏴󠁧󠁢󠁥󠁮󠁧󠁿,2,10,https://twitter.com/sirjackwindsor/status/1516428508532195336,[],[],0,,False,0,0,0,https://twitter.com/VictoryDay_Hope/status/1516337395280584704,#IStandWithPutin,,,,,,,[],,,,
17,1516426220522643458,1516426220522643458,1650379159000.0,2022-04-19 10:39:19,-0400,,truly what America wanted from beginning - another war to destroy another country.  AMERICA is such Murderers.  #IStandWithPutin - #china i wish would step in,en,"['istandwithputin', 'china']",[],1045050364158853120,1045050364158853120,life_canbeshort,yeniiii🇻🇳Z,2,10,https://twitter.com/life_canbeshort/status/1516426220522643458,[],[],0,,False,2,1,0,https://twitter.com/The_Real_Fly/status/1516421372158828548,#IStandWithPutin,,,,,,,[],,,,
18,1516420873745571847,1516420873745571847,1650377884000.0,2022-04-19 10:18:04,-0400,,When nazi met with chechens🤗 #denazification #IStandWithPutin #NaziUkraine #AzovBattalion  https://t.co/D1Gd2ZuDuP,en,"['denazification', 'istandwithputin', 'naziukraine', 'azovbattalion']",[],131775499,131775499,MalikShah313,🇷🇺 Oligarch ⛴️,2,10,https://twitter.com/MalikShah313/status/1516420873745571847,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1516420684611731470/pu/img/4dTmdlctK8ackqTH.jpg,False,0,4,1,,#IStandWithPutin,,,,,,,[],,,,
19,1516418069933002754,1516418069933002754,1650377216000.0,2022-04-19 10:06:56,-0400,,don't you just love history rewriting SMH #UkraineNazis #Ukraine #IStandWithPutin,en,"['ukrainenazis', 'ukraine', 'istandwithputin']",[],1045050364158853120,1045050364158853120,life_canbeshort,yeniiii🇻🇳Z,2,10,https://twitter.com/life_canbeshort/status/1516418069933002754,[],[],0,,False,1,0,0,https://twitter.com/realGonzaloLira/status/1514922543207096321,#IStandWithPutin,,,,,,,[],,,,
20,1516413951516581900,1516408776995209216,1650376234000.0,2022-04-19 09:50:34,-0400,,@RT_com #IStandWithPutin 😎 I will not support the Ukrainian nazi’s  https://t.co/A8lBTGLKbz,en,['istandwithputin'],[],1165259804341886976,1165259804341886976,angela_windle,angela,2,09,https://twitter.com/angela_windle/status/1516413951516581900,[],['https://pbs.twimg.com/media/FQticymXMAso2XL.jpg'],1,https://pbs.twimg.com/media/FQticymXMAso2XL.jpg,False,2,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'RT_com', 'name': 'RT', 'id': '64643056'}]",,,,
21,1516410844711723016,1516410844711723016,1650375493000.0,2022-04-19 09:38:13,-0400,,"Putin's first interview in 2000. Funny, and it gives you some information about what kind of person he is. I saw it long ago but loved seeing it again. #IStandWithPutin   https://t.co/7aC9SfBwd7",en,['istandwithputin'],[],166111269,166111269,ojadaswa,Чётко патриотка 🇷🇺,2,09,https://twitter.com/ojadaswa/status/1516410844711723016,['https://t.me/inessas100/1206'],[],0,,False,0,1,0,,#IStandWithPutin,,,,,,,[],,,,
22,1516405320838430724,1516405320838430724,1650374176000.0,2022-04-19 09:16:16,-0400,,#Russia #IStandWithRussia #Putler #IStandWithPutin #PuckFutin -   https://t.co/X6j8T0EK3C,und,"['russia', 'istandwithrussia', 'putler', 'istandwithputin', 'puckfutin']",[],1481044996446896132,1481044996446896132,2DenisPlay,Denis,2,09,https://twitter.com/2DenisPlay/status/1516405320838430724,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
23,1516404620062507008,1516404620062507008,1650374009000.0,2022-04-19 09:13:29,-0400,,#Putler #PuckFutin #IStandWithPutin #IStandWithRussia  https://t.co/dL1TJ0Z9DA,und,"['putler', 'puckfutin', 'istandwithputin', 'istandwithrussia']",[],1516267665563734017,1516267665563734017,bolvanalan211,Bolvanalan211,2,09,https://twitter.com/bolvanalan211/status/1516404620062507008,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
24,1516404523836874759,1516404523836874759,1650373986000.0,2022-04-19 09:13:06,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/M0yb5ShzR4,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1481044996446896132,1481044996446896132,2DenisPlay,Denis,2,09,https://twitter.com/2DenisPlay/status/1516404523836874759,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
25,1516404117429653504,1516404117429653504,1650373889000.0,2022-04-19 09:11:29,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/PYIIwiGnNa,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1516267665563734017,1516267665563734017,bolvanalan211,Bolvanalan211,2,09,https://twitter.com/bolvanalan211/status/1516404117429653504,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
26,1516403569267773447,1516403569267773447,1650373758000.0,2022-04-19 09:09:18,-0400,,#Putler #PuckFutin #IStandWithPutin #IStandWithRussia  https://t.co/X6j8T0EK3C,und,"['putler', 'puckfutin', 'istandwithputin', 'istandwithrussia']",[],1481044996446896132,1481044996446896132,2DenisPlay,Denis,2,09,https://twitter.com/2DenisPlay/status/1516403569267773447,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
27,1516403353923768329,1516403353923768329,1650373707000.0,2022-04-19 09:08:27,-0400,,It is time to send all those missiles back to the owner in moscow and st. petersburg  #Moscow #Kyiv #UkraineRussiaWar #Ukraine #Putin #Russia #StandWithUkraine #Zelenskyy #IStandWithPutin,en,"['moscow', 'kyiv', 'ukrainerussiawar', 'ukraine', 'putin', 'russia', 'standwithukraine', 'zelenskyy', 'istandwithputin']",[],1497346948575252483,1497346948575252483,Joseph_0009,Joseph,2,09,https://twitter.com/Joseph_0009/status/1516403353923768329,[],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
28,1516401481078951943,1516401481078951943,1650373261000.0,2022-04-19 09:01:01,-0400,,Θα εισβαλαμε στην αμερικανική πρεσβεία και θα τους γαμουσαμε τα ροζ γκέι κολαρακια !⬇️ #IStandWithPutin,el,['istandwithputin'],[],1225557177932435456,1225557177932435456,Rosgvardia_,Κειμενογράφος Του Κόκκινου Στρατού 🅉 🇷🇺🇷🇸🇨🇳,2,09,https://twitter.com/Rosgvardia_/status/1516401481078951943,[],[],0,,False,0,0,0,https://twitter.com/ColdEmpanadas/status/1516386923316760582,#IStandWithPutin,,,,,,,[],,,,
29,1516400113404493826,1516400113404493826,1650372935000.0,2022-04-19 08:55:35,-0400,,#IStandWithPutin #StopPutinNOW #stopputin #StopRussia #Belarus #нетвойне,und,"['istandwithputin', 'stopputinnow', 'stopputin', 'stoprussia', 'belarus', 'нетвойне']",[],851867050461061120,851867050461061120,Sepp0073,Joe,2,08,https://twitter.com/Sepp0073/status/1516400113404493826,[],[],0,,False,0,0,0,https://twitter.com/666_mancer/status/1516394762483417089,#IStandWithPutin,,,,,,,[],,,,
30,1516397080553701379,1516397080553701379,1650372211000.0,2022-04-19 08:43:31,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/86qtFwlDTd,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1516266084428623877,1516266084428623877,Bolvanalan2099,Bolvanalan209,2,08,https://twitter.com/Bolvanalan2099/status/1516397080553701379,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
31,1516396739586052096,1516396739586052096,1650372130000.0,2022-04-19 08:42:10,-0400,,Russian MoD shows Iskander missile system in action. #RussiaUkraineWar #UkraineRussiaWar #Russian #IstandwithRussia #IStandWithPutin #Kyiv  https://t.co/yhSyGrQ1ZG,en,"['russiaukrainewar', 'ukrainerussiawar', 'russian', 'istandwithrussia', 'istandwithputin', 'kyiv']",[],1402943745230786564,1402943745230786564,mothonotho,Kwekwe💙,2,08,https://twitter.com/mothonotho/status/1516396739586052096,[],[],1,https://pbs.twimg.com/media/FQuQtfuX0AEBX3z.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
32,1516394667222437898,1516394667222437898,1650371636000.0,2022-04-19 08:33:56,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/g2LOeSZSRp,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1502206473778118656,1502206473778118656,Bolvanalan210,Alex Five,2,08,https://twitter.com/Bolvanalan210/status/1516394667222437898,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
33,1516394434275033089,1516394434275033089,1650371581000.0,2022-04-19 08:33:01,-0400,,#Putler #PuckFutin #IStandWithPutin #IStandWithRussia  https://t.co/v7El9xkbUU,und,"['putler', 'puckfutin', 'istandwithputin', 'istandwithrussia']",[],1502206473778118656,1502206473778118656,Bolvanalan210,Alex Five,2,08,https://twitter.com/Bolvanalan210/status/1516394434275033089,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
34,1516394349499662341,1516394349499662341,1650371560000.0,2022-04-19 08:32:40,-0400,,#Russia #IStandWithRussia #Putler #IStandWithPutin #PuckFutin -   https://t.co/v7El9xkbUU,und,"['russia', 'istandwithrussia', 'putler', 'istandwithputin', 'puckfutin']",[],1502206473778118656,1502206473778118656,Bolvanalan210,Alex Five,2,08,https://twitter.com/Bolvanalan210/status/1516394349499662341,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
35,1516392142670860290,1516392142670860290,1650371034000.0,2022-04-19 08:23:54,-0400,,Is anyone talking about this? Did we see anything trending on Israel? #Palestine #FreePalestine  #IStandWithPutin #AlAqsaUnderAttack  https://t.co/W4vfbKlWts,en,"['palestine', 'freepalestine', 'istandwithputin', 'alaqsaunderattack']",[],890915817663213568,890915817663213568,Iffathossein,Iffat Hussain,2,08,https://twitter.com/Iffathossein/status/1516392142670860290,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1516392005743620096/pu/img/oun0BEotZTs-XZ9l.jpg,False,4,0,0,,#IStandWithPutin,,,,,,,[],,,,
36,1516390581416894466,1516390581416894466,1650370662000.0,2022-04-19 08:17:42,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/INL7QYmBdT,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1256347284251402240,1256347284251402240,infolowkerbali,Info Loker Bali,2,08,https://twitter.com/infolowkerbali/status/1516390581416894466,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
37,1516387583537909768,1516387583537909768,1650369947000.0,2022-04-19 08:05:47,-0400,,#Azov #IStandWithRussia #IStandWithPutin #WagnerGroup #PuckFutin  https://t.co/XpVdZvvT5B,und,"['azov', 'istandwithrussia', 'istandwithputin', 'wagnergroup', 'puckfutin']",[],1502787541468164101,1502787541468164101,fadinabil2022,Fadi Nabil,2,08,https://twitter.com/fadinabil2022/status/1516387583537909768,['http://informnapalm.org/en/russian-neo-nazis-in-the-ranks-of-wagner-pmc'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
38,1516385729622024196,1516385729622024196,1650369505000.0,2022-04-19 07:58:25,-0400,,A proper professional army. #IStandWithPutin,en,['istandwithputin'],[],1286813780786249728,1286813780786249728,Fanen74771415,Fanen,2,07,https://twitter.com/Fanen74771415/status/1516385729622024196,[],[],0,,False,0,0,0,https://twitter.com/Levi_godman/status/1515978321531895811,#IStandWithPutin,,,,,,,[],,,,
39,1516383640347115523,1516193851794370560,1650369007000.0,2022-04-19 07:50:07,-0400,,@alanfryermedia Finally Canada is something logical. Let Russia clean up the corruption over there #IStandWithPutin,en,['istandwithputin'],[],1465428696614019073,1465428696614019073,John39029380,John,2,07,https://twitter.com/John39029380/status/1516383640347115523,[],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'alanfryermedia', 'name': 'Alan Fryer 🇺🇦 🇹🇼', 'id': '96646729'}]",,,,
40,1516376503197519877,1516376503197519877,1650367305000.0,2022-04-19 07:21:45,-0400,,#Putler #PuckFutin #IStandWithPutin #IStandWithRussia  https://t.co/RnxQpmKtum,und,"['putler', 'puckfutin', 'istandwithputin', 'istandwithrussia']",[],1516268349512163329,1516268349512163329,bolvanalan208,Bolvanalan208,2,07,https://twitter.com/bolvanalan208/status/1516376503197519877,['http://youtube.com/playlist?list=PLpcouECH0Gx7_rnuD0ezXZj5Hggbh6mqB'],[],0,,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
